date,symbol,price,est_eps_growth,to_buy,sma_10d,sma_50w,sma_100d,sma_200d,sma_50d,std_10d,sma_10d_1weeks_ago,sma_10d_2weeks_ago,sma_10d_1months_ago,sma_10d_2months_ago,sma_10d_3months_ago,sma_10d_4months_ago,sma_10d_5months_ago,sma_10d_6months_ago,sma_10d_7months_ago,sma_10d_11months_ago,month,RnD_expenses,revenues,GP,netIncome,dividendsPaid,open_price,vwap,volume,price_to_vwap,sector,ebitda,income_lag_days,marketCap,total_debt,balance_lag_days,other_expenses,cashcasheq,netDebt,curr_est_eps,curr_est_rev,future_est_rev,EV,max_in_4M,max4M_lag,min_in_4M,min4M_lag,max_minus_min,var_price_to_minmax,maxPercen_4M,max_in_1M,max1M_lag,min_in_1M,min1M_lag,max_minus_min1M,var_price_to_minmax1M,maxPercen_1M,max_in_2W,max2W_lag,min_in_2W,min2W_lag,max_minus_min2W,var_price_to_minmax2W,maxPercen_2W,max_in_8M,max8M_lag,dist_max8M_4M,min_in_8M,min8M_lag,dist_min8M_4M,max_minus_min8M,var_price_minmax8M,maxPercen_8M,ebitdaMargin,Spread1Mby8M,Spread4Mby8M,Spread1Mby4M,debtToPrice,markRevRatio,open_price_to_now,eps_growth,pe,peg,PS_to_PEG,netDebtToPrice,dividend_payout_ratio,EVEbitdaRatio,EVGP,EVRevenues,fwdPriceTosale,fwdPriceTosale_diff,var_sma50D,var_sma100D,var_sma10D,var_sma10D_50D,var_sma50D_100D,var_sma50D_200D,var_sma10D_100D,var_sma10D_200D,relative_std,deriv_1w,deriv_2w,deriv_1m,diff_deriv_1m1w,deriv_2m,deriv2_1_2m,deriv_3m,deriv2_1_3m,deriv2_2_3m,deriv_4m,deriv_5m,deriv_6m,deriv_min4M,deriv_max8M,deriv_min8M,deriv_1w1m_growth,deriv_1m2m_growth,deriv_3m4m_growth,1W_return,price_to_SMA10d_1W,price_to_SMA10d_5M,1M_return,2M_return,3M_return,4M_return,5M_return,6M_return,7M_return,1y_return,1M_1W_growth,2M_1W_growth,1M1W_2M1W_growth,2M_1M_growth,3M_2M_growth,4M_3M_growth,1Y_6M_growth,price_to_sma_10d_ratio,price_to_sma_50d_ratio,price_to_sma_100d_ratio,price_to_sma_200d_ratio,sma_10d_to_sma_50d_ratio,sma_10d_to_sma_100d_ratio,sma_10d_to_sma_200d_ratio,sma_50d_to_sma_100d_ratio,sma_50d_to_sma_200d_ratio,sma_100d_to_sma_200d_ratio,golden_cross,death_cross,smas_above_count,price_above_all_sma,price_below_all_sma,combined_valuation_score,market_cap_quintile,return_to_pe,sma10_yoy_growth
2021-12-22,JBHT,194.84,0.13,1,196.23,171.43,183.57,175.33,194.59,2.97,196.34,193.81,197.23,184.17,170.66,172.5,165.18,162.55,174.39,149.12,12,0,3144812000,487804000,199829000,-31590000,194.78,194.5,520900,100.18,industrials,412752000,83,20476457677,1299642000,83,114005000.0,529595000,770047000,1.78,3023488867,3281673610,21246504677,202.81,9,163.74,82,39.07,0.8,0.04,202.81,9,185.15,20,17.66,0.55,0.04,202.81,9,187.59,2,15.22,0.48,0.04,202.81,9,0,155.11,187,105,47.7,0.83,0.04,0.13,0.37,0.82,0.45,0.06,6.51,0.0,0.13,109.48,822.08,126.26,0.04,-0.16,51.48,43.56,6.76,6.24,-0.27,0.0,0.06,-0.01,0.01,0.06,0.11,0.07,0.12,0.02,-6.0,2.06,-2.39,3.61,5.34,7.72,8.06,5.22,2.72,5.59,5.93,5.38,0.38,-0.89,0.21,1.51,-1.45,0.44,-0.01,0.99,1.18,-0.01,0.06,0.14,0.13,0.18,0.2,0.12,0.31,-0.0,0.07,-1.07,0.07,0.08,-0.01,0.09,-0.01,0.0,0.06,0.11,0.01,0.07,0.12,0.06,0.11,0.05,1,0,3,0,0,256.65,2,0.0,31.59
2021-12-22,HIG,67.63,0.76,1,67.77,64.45,69.62,67.08,70.52,0.73,67.78,67.86,71.51,72.49,69.38,67.13,62.48,63.78,65.28,51.45,12,0,5686000000,4486000000,476000000,-129000000,67.36,67.6,1099600,100.05,financial services,809000000,83,22651044297,4943000000,83,-3845000000.0,232000000,4711000000,0.86,5152003702,5274883513,27362044297,78.17,54,64.86,21,13.31,0.21,0.16,72.6,29,64.86,21,7.74,0.36,0.07,69.64,6,65.13,2,4.51,0.55,0.03,78.17,54,0,59.86,167,146,18.31,0.42,0.16,0.14,0.42,0.73,0.58,0.22,3.98,0.0,0.76,78.26,102.33,25.69,0.21,-0.27,33.82,6.1,4.81,4.29,0.31,-0.04,-0.03,-0.0,-0.04,0.01,0.05,-0.03,0.01,0.01,-0.6,-0.46,-3.88,-3.28,-2.43,1.45,-0.58,1.65,1.85,0.12,1.03,0.64,0.13,-0.2,0.05,-0.85,0.6,-5.67,-0.0,1.0,1.08,-0.05,-0.07,-0.03,0.01,0.08,0.06,0.04,0.31,-0.05,-0.06,-0.2,-0.01,0.04,0.03,0.24,-0.0,-0.04,-0.03,0.01,-0.04,-0.03,0.01,0.01,0.05,0.04,1,0,1,0,0,55.13,3,-0.0,31.72
2021-12-22,CBRE,105.48,0.5,0,103.33,88.67,99.42,92.02,102.46,1.89,102.25,99.55,102.88,100.9,96.41,94.32,84.18,88.14,86.15,63.5,12,0,6798327000,1539380000,435743000,0,103.06,105.39,806665,100.09,real estate,513699000,83,35238734983,4490284000,83,7693000.0,2767820000,1722464000,1.19,6654343782,8158417231,36961198983,107.96,6,92.18,119,15.79,0.84,0.02,107.96,6,94.63,22,13.34,0.81,0.02,107.96,6,97.74,2,10.23,0.76,0.02,107.96,6,0,79.84,156,37,28.12,0.91,0.02,0.08,0.47,0.56,0.84,0.13,5.18,0.02,0.5,88.82,178.04,34.35,0.05,0.0,71.95,24.01,5.44,4.32,-0.86,0.03,0.06,0.02,0.01,0.03,0.11,0.04,0.12,0.02,12.92,11.86,2.6,-10.32,2.29,-0.31,3.02,0.21,0.73,2.79,4.26,2.89,0.11,-0.41,0.16,3.97,0.14,0.08,0.03,1.03,1.25,0.03,0.05,0.09,0.12,0.25,0.2,0.22,0.66,-0.01,0.01,-1.46,0.02,0.05,0.02,0.39,0.02,0.03,0.06,0.15,0.01,0.04,0.12,0.03,0.11,0.08,1,0,4,1,0,90.71,3,0.0,62.72
2021-12-22,NUE,113.64,0.1,1,113.75,93.64,109.97,100.46,110.5,2.88,112.34,110.79,112.44,101.7,105.48,119.85,94.11,100.49,101.72,56.06,12,0,10313223000,3406273000,2118301000,-120067000,112.76,113.16,1095767,100.42,basic materials,3098853000,81,31870451640,5667812000,81,0.0,1764293000,3903519000,7.16,10146115924,10445543276,35773970640,125.96,120,93.33,92,32.63,0.62,0.11,122.06,29,103.37,7,18.69,0.55,0.07,121.04,8,103.37,7,17.67,0.58,0.07,128.81,131,11,75.6,243,151,53.21,0.71,0.13,0.3,0.35,0.61,0.57,0.18,3.09,0.01,0.1,15.86,164.88,53.36,0.12,-0.06,11.54,10.5,3.47,3.05,-0.04,0.03,0.03,-0.0,0.03,0.0,0.1,0.03,0.13,0.03,5.2,5.7,1.2,-4.0,5.97,4.77,2.72,0.76,-3.25,-1.55,3.91,2.19,0.22,-0.12,0.16,3.33,-0.8,-2.75,0.01,1.01,1.21,0.01,0.12,0.08,-0.05,0.21,0.13,0.12,1.03,-0.0,0.1,-1.01,0.11,-0.04,-0.12,0.79,-0.0,0.03,0.03,0.13,0.03,0.03,0.13,0.0,0.1,0.09,1,0,3,0,0,50.7,3,0.0,102.91
2021-12-22,HPQ,37.28,0.16,1,36.34,30.39,30.69,30.88,32.87,0.57,36.58,36.38,31.51,28.36,27.75,29.09,28.38,29.38,32.7,25.47,12,445000000,16675000000,3265000000,3099000000,-219000000,36.91,37.0,6947900,100.76,technology,1334000000,52,40299680000,7492000000,52,51000000.0,4299000000,3193000000,0.88,15393441254,16515898667,43492680000,38.49,19,26.11,70,12.38,0.9,0.03,38.49,19,31.84,29,6.65,0.82,0.03,37.35,0,34.83,8,2.52,0.97,0.0,38.49,19,0,26.11,70,0,12.38,0.9,0.03,0.08,0.54,1.0,0.54,0.19,2.42,0.01,0.16,42.22,266.67,110.34,0.08,-0.07,32.6,13.32,2.61,2.44,0.02,0.13,0.21,0.03,0.11,0.07,0.06,0.18,0.18,0.02,2.8,1.8,5.77,2.97,4.46,-1.31,3.18,-1.3,-1.28,2.05,1.78,1.32,0.16,-0.06,0.16,-0.51,0.29,0.55,0.02,1.02,1.31,0.18,0.31,0.34,0.28,0.31,0.27,0.14,0.46,0.16,0.29,-0.44,0.11,0.02,-0.05,0.15,0.03,0.13,0.21,0.21,0.11,0.18,0.18,0.07,0.06,-0.01,1,0,4,1,0,88.7,4,0.01,42.68
2021-12-22,TRV,154.69,1.11,1,156.0,153.76,156.46,155.21,156.44,2.69,153.39,151.54,156.98,157.09,156.01,157.23,152.89,151.45,158.28,142.84,12,0,8805000000,8805000000,662000000,-219000000,155.48,155.17,951700,99.69,financial services,8703000000,83,37713422000,7290000000,83,-2468000000.0,818000000,6472000000,1.83,8167246408,7727238044,44185422000,163.29,119,145.4,21,17.89,0.52,0.06,163.0,6,145.4,21,17.6,0.53,0.05,163.0,6,151.94,13,11.06,0.25,0.05,163.29,119,0,144.44,187,166,18.85,0.54,0.06,0.99,0.93,0.95,0.98,0.19,4.28,-0.01,1.11,84.65,76.07,17.76,0.17,-0.33,5.08,5.02,5.02,4.88,0.6,-0.01,-0.01,-0.01,-0.0,-0.0,0.01,-0.0,0.01,0.02,5.2,6.3,-2.29,-7.49,-1.2,1.09,-0.44,0.92,0.76,-0.63,0.36,0.54,0.44,-0.07,0.05,-3.27,0.91,-0.31,0.01,1.01,1.01,-0.01,-0.02,-0.01,-0.02,0.01,0.02,-0.02,0.08,-0.02,-0.02,-0.03,-0.0,0.01,-0.01,0.06,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,0.01,-0.0,0.01,0.01,1,0,0,0,1,42.7,4,-0.0,9.21
2021-12-22,WRB,35.4,0.32,1,35.77,33.62,34.28,34.23,35.62,0.45,35.53,35.14,36.15,34.57,32.02,33.07,33.66,33.36,35.17,29.49,12,0,2436780000,1793735000,261297000,-134822000,35.21,35.33,1253790,100.21,financial services,398114000,83,14690334904,3266118000,83,-771007000.0,2069029000,1197089000,0.42,2028862500,2141085999,15887423904,37.75,29,31.42,93,6.33,0.63,0.07,37.75,29,33.63,21,4.12,0.43,0.07,36.95,6,34.6,2,2.35,0.34,0.04,37.75,29,0,31.42,93,0,6.33,0.63,0.07,0.16,0.65,1.0,0.65,0.22,6.03,0.01,0.32,84.29,265.05,43.97,0.08,-0.52,39.91,8.86,6.52,6.86,0.83,-0.01,0.03,-0.01,0.0,0.04,0.04,0.04,0.04,0.01,-0.52,0.52,-0.75,-0.23,0.41,1.16,1.13,0.94,0.71,0.58,0.35,0.34,0.04,-0.08,0.04,-0.31,-2.81,0.93,-0.0,1.0,1.05,-0.02,0.02,0.11,0.07,0.05,0.06,0.01,0.2,-0.02,0.03,-1.62,0.05,0.08,-0.03,0.13,-0.01,-0.01,0.03,0.03,0.0,0.04,0.04,0.04,0.04,0.0,1,0,2,0,0,99.52,1,0.0,21.3
2021-12-22,EXPD,129.08,0.17,0,131.1,116.86,124.16,121.09,125.86,3.07,129.47,125.51,127.93,118.15,124.91,123.1,127.9,124.1,119.45,94.27,12,0,4319261000,554677000,359068000,0,127.23,127.98,680600,100.86,industrials,502390000,83,21736168440,456020000,83,733000.0,1820106000,-1364086000,1.79,3691998411,4429514971,20372082440,137.8,6,113.25,75,24.55,0.64,0.07,137.8,6,115.01,20,22.79,0.62,0.07,137.8,6,125.6,2,12.2,0.29,0.07,137.8,6,0,108.73,238,163,29.07,0.7,0.07,0.12,0.78,0.84,0.93,0.02,5.03,0.01,0.17,72.17,419.62,83.38,-0.06,0.0,40.55,36.73,4.72,4.91,-0.13,0.03,0.04,-0.02,0.04,0.01,0.04,0.06,0.08,0.02,-1.56,7.14,1.15,2.71,5.47,4.31,1.39,0.12,-4.07,1.5,0.24,0.83,0.21,-1.45,0.09,-2.36,-0.79,-0.07,-0.0,1.0,1.01,0.01,0.09,0.03,0.05,0.01,0.04,0.08,0.37,0.01,0.1,-0.87,0.08,-0.05,0.01,0.32,-0.02,0.03,0.04,0.07,0.04,0.06,0.08,0.01,0.04,0.03,1,0,3,0,0,142.27,2,0.0,39.07
2021-12-22,XOM,60.99,0.25,1,61.21,58.13,59.8,59.54,62.84,1.08,61.85,61.44,63.82,62.42,54.8,55.92,58.53,62.68,60.26,48.07,12,0,72116000000,23652000000,6750000000,-3720000000,60.34,60.67,14058338,100.53,energy,14810000000,83,260087163466,56605000000,83,-7889000000.0,4768000000,51837000000,1.56,71132635000,85008043125,311924163466,66.38,44,52.96,93,13.42,0.6,0.09,63.85,28,57.96,2,5.89,0.51,0.05,63.35,12,57.96,2,5.39,0.56,0.04,66.38,44,0,52.1,125,32,14.28,0.62,0.09,0.21,0.41,0.94,0.44,0.22,3.61,0.01,0.25,39.15,158.68,44.0,0.2,-0.55,21.06,13.19,4.33,3.06,-0.55,-0.03,0.02,-0.0,-0.03,0.05,0.06,0.02,0.03,0.02,-3.44,-0.9,-2.83,0.61,-0.71,2.11,2.06,2.45,2.78,1.27,0.49,-0.28,0.09,-0.12,0.07,0.22,2.96,0.63,-0.01,0.99,1.04,-0.04,-0.02,0.11,0.09,0.04,-0.03,0.01,0.27,-0.03,-0.01,2.38,0.02,0.14,-0.02,0.3,-0.0,-0.03,0.02,0.02,-0.03,0.02,0.03,0.05,0.06,0.0,1,0,2,0,0,58.02,5,0.0,27.34
2022-09-07,ALL,125.12,0.21,1,123.64,124.75,126.57,124.83,123.48,2.46,126.12,128.71,115.94,127.5,133.28,129.94,139.42,123.79,120.9,128.28,9,0,12220000000,10537000000,-1024000000,-263000000,121.58,123.31,1296004,101.47,financial services,-1016000000,69,33610666544,7970000000,69,13276000000.0,766000000,7204000000,-1.18,10956689459,11661662240,40814666544,137.54,98,111.85,48,25.69,0.52,0.1,133.12,20,117.43,30,15.69,0.49,0.06,128.33,12,119.89,6,8.44,0.62,0.03,144.46,139,41,111.85,48,0,32.61,0.41,0.15,-0.08,0.48,0.79,0.61,0.24,2.75,0.03,0.21,-106.48,-504.94,-183.58,0.21,0.26,-40.17,3.87,3.34,2.88,0.13,0.01,-0.01,0.01,0.0,-0.02,-0.01,-0.02,-0.01,0.02,-4.0,-7.18,9.18,13.18,-1.19,-10.37,-2.72,-5.95,-1.53,-1.2,-2.86,0.22,0.28,-0.14,0.28,-1.44,-8.71,1.26,-0.01,0.99,0.9,0.08,-0.02,-0.06,-0.04,-0.1,0.01,0.03,-0.02,0.09,-0.01,-9.11,-0.09,-0.04,0.03,-0.04,0.01,0.01,-0.01,0.0,0.0,-0.02,-0.01,-0.02,-0.01,0.01,0,1,3,0,0,-161.93,3,0.0,-3.62
2022-09-07,PGR,127.2,0.12,0,124.48,108.68,115.87,110.89,118.98,1.59,125.5,124.53,114.39,116.39,118.51,110.4,116.08,105.39,108.74,91.0,9,0,11513300000,11513300000,-542900000,-58500000,122.71,124.8,2448834,101.92,financial services,-488900000,69,74348400000,6386500000,69,-2440300000.0,226100000,6160400000,0.93,12471675013,13288065124,80508800000,128.58,20,106.95,118,21.63,0.94,0.01,128.58,20,118.13,30,10.45,0.87,0.01,127.35,0,121.86,5,5.49,0.97,0.0,128.58,20,0,100.81,195,77,27.77,0.95,0.01,-0.04,0.38,0.78,0.48,0.09,6.46,0.04,0.12,136.84,1104.84,171.09,0.08,0.11,-164.67,6.99,6.99,5.6,-0.86,0.07,0.1,0.02,0.05,0.03,0.07,0.07,0.12,0.01,6.8,5.34,12.81,6.01,5.41,-7.41,2.9,-4.96,-2.51,4.2,2.22,3.64,0.17,-0.07,0.14,-0.47,1.37,-0.31,0.01,1.01,1.1,0.11,0.09,0.07,0.15,0.1,0.21,0.17,0.4,0.1,0.08,0.24,-0.02,-0.02,0.07,0.16,0.02,0.07,0.1,0.15,0.05,0.07,0.12,0.03,0.07,0.04,1,0,4,1,0,271.0,5,0.0,36.79
2022-09-07,NRG,41.69,1.7,1,41.55,39.67,40.24,39.63,39.04,0.54,42.08,42.2,37.39,37.99,46.11,37.58,38.11,37.53,39.55,41.3,9,0,7282000000,1395000000,513000000,-83000000,40.84,41.24,1999402,101.09,utilities,931000000,69,9797150000,8315000000,69,183000000.0,580000000,7735000000,0.25,6681598681,7891143004,17532150000,47.82,104,34.91,49,12.91,0.53,0.15,43.9,19,37.97,29,5.93,0.63,0.05,42.91,12,40.5,6,2.41,0.49,0.03,47.82,104,0,34.91,49,0,12.91,0.53,0.15,0.13,0.46,1.0,0.46,0.85,1.35,0.02,1.7,164.98,97.18,72.23,0.79,-0.16,18.83,12.57,2.41,1.24,-0.1,0.07,0.04,0.0,0.06,-0.03,-0.01,0.03,0.05,0.01,-1.56,-1.02,4.3,5.86,1.85,-2.45,-1.47,-2.89,-3.32,1.03,0.72,0.69,0.14,-0.06,0.14,-1.36,1.32,-2.43,-0.01,0.99,1.09,0.12,0.1,-0.1,0.11,0.09,0.11,0.05,0.01,0.13,0.11,0.17,-0.02,-0.18,0.23,-0.09,0.0,0.07,0.04,0.05,0.06,0.03,0.05,-0.03,-0.01,0.02,0,1,4,1,0,73.39,1,-0.0,0.61
2023-11-24,TRV,177.54,0.7,1,172.35,174.34,166.78,171.7,166.83,2.79,169.94,168.62,163.51,165.72,163.22,170.91,175.23,181.44,175.27,186.26,11,0,10635000000,10635000000,404000000,-229000000,176.71,177.36,416700,100.1,financial services,739000000,55,40550136000,8031000000,55,-2916000000.0,593000000,7438000000,3.0,10403919535,10181987768,47988136000,178.6,0,157.33,31,21.27,0.95,0.01,178.6,0,158.22,30,20.38,0.95,0.01,178.6,0,167.08,9,11.52,0.91,0.01,185.77,189,189,157.33,31,0,28.44,0.71,0.05,0.07,0.72,0.75,0.96,0.2,3.81,0.0,0.7,59.23,84.62,22.19,0.18,-0.57,64.94,4.51,4.51,3.98,0.17,0.06,0.06,0.03,0.03,0.0,-0.03,0.03,0.0,0.02,30.4,17.84,14.03,-16.37,5.91,-8.12,4.77,-4.63,-1.14,1.66,0.46,-0.65,0.65,-0.04,0.65,1.17,1.37,1.88,0.04,1.04,1.01,0.09,0.07,0.09,0.04,0.01,-0.02,0.01,-0.05,0.04,0.03,0.54,-0.01,0.02,-0.04,-0.03,0.03,0.06,0.06,0.03,0.03,0.03,0.0,0.0,-0.03,-0.03,0,1,4,1,0,53.32,4,0.0,-7.47
2023-11-24,LEN,127.63,0.3,1,126.43,110.75,118.45,113.46,114.31,2.16,123.38,115.99,107.67,116.22,119.53,128.87,118.7,112.39,107.95,90.82,11,0,8729603000,2186180000,1108996000,-107082000,127.27,127.42,426926,100.16,consumer cyclical,1526378000,85,35664671940,3461111000,85,23725000.0,3921865000,-460754000,3.52,8490449266,10227576984,35203917940,131.27,10,102.9,29,28.37,0.87,0.03,131.27,10,102.9,29,28.37,0.87,0.03,131.27,10,120.5,11,10.77,0.66,0.03,133.24,133,123,100.95,232,203,32.29,0.83,0.04,0.17,0.88,0.88,1.0,0.1,4.09,0.0,0.3,36.27,119.01,29.13,-0.01,-0.1,23.06,16.1,4.03,3.49,-0.6,0.12,0.08,0.01,0.11,-0.03,0.01,0.07,0.11,0.02,17.0,23.28,19.96,2.96,5.7,-14.25,2.7,-8.63,-3.01,-0.31,1.79,2.54,0.85,-0.04,0.11,-0.15,2.5,-9.71,0.03,1.03,1.08,0.19,0.1,0.07,-0.01,0.08,0.14,0.18,0.41,0.15,0.06,1.37,-0.07,-0.03,-0.07,0.24,0.01,0.12,0.08,0.12,0.11,0.07,0.11,-0.03,0.01,0.04,1,0,4,1,0,48.61,3,0.0,39.21
2023-11-24,PHM,88.1,0.13,1,86.62,67.79,78.9,71.19,76.92,2.25,84.11,79.55,72.05,76.99,80.65,80.09,74.24,68.22,61.4,45.77,11,0,4003533000,1181159000,638775000,-35361000,87.24,87.69,613300,100.47,consumer cyclical,849895000,55,18888551900,2406771000,55,16729000.0,1848451000,558320000,2.83,4054059351,4466886652,19446871900,89.16,2,68.8,31,20.36,0.95,0.01,89.16,2,70.21,30,18.95,0.94,0.01,89.16,2,81.0,11,8.16,0.87,0.01,89.16,2,0,56.47,242,211,32.69,0.97,0.01,0.21,0.58,0.62,0.93,0.13,4.72,0.01,0.13,31.12,231.17,49.0,0.03,-0.06,22.88,16.46,4.86,4.23,-0.49,0.15,0.12,0.02,0.13,-0.03,0.08,0.1,0.22,0.03,15.96,17.1,16.05,0.09,5.56,-10.49,2.48,-6.78,-3.07,2.0,2.77,3.31,0.62,-0.53,0.13,-0.01,1.89,0.24,0.05,1.05,1.19,0.22,0.14,0.09,0.1,0.19,0.29,0.43,0.92,0.17,0.09,0.81,-0.06,-0.05,0.01,0.49,0.02,0.15,0.12,0.24,0.13,0.1,0.22,-0.03,0.08,0.11,1,0,4,1,0,75.41,2,0.0,89.25
2022-05-27,JBHT,174.86,0.21,0,168.34,183.42,188.19,187.26,179.38,5.99,170.36,173.6,172.04,209.94,190.55,198.9,196.56,198.25,191.97,161.22,5,0,3488588000,549428000,243325000,-41940000,173.66,174.0,449448,100.49,industrials,483057000,57,18152766184,1296842000,57,122688000.0,144529000,1152313000,1.94,3294502125,3595167426,19305079184,218.18,72,156.93,8,61.25,0.29,0.25,180.15,14,156.93,8,23.22,0.77,0.03,178.99,10,156.93,8,22.06,0.81,0.02,218.18,72,0,156.93,8,0,61.25,0.29,0.25,0.14,0.38,1.0,0.38,0.07,5.2,0.01,0.21,90.01,424.96,81.67,0.06,-0.17,39.96,35.14,5.53,5.05,-0.15,-0.03,-0.07,0.04,-0.06,-0.05,-0.04,-0.11,-0.1,0.03,18.0,2.52,2.82,-15.18,-17.54,-20.36,-5.23,-4.03,12.31,-6.01,-4.34,-3.9,2.24,-0.6,2.24,5.38,-1.16,-0.13,0.03,1.03,0.89,0.02,-0.17,-0.08,-0.12,-0.11,-0.12,-0.09,0.08,-0.01,-0.19,-0.95,-0.18,0.1,-0.04,0.23,0.04,-0.03,-0.07,-0.07,-0.06,-0.11,-0.1,-0.05,-0.04,0.0,0,1,1,0,0,147.52,2,-0.0,4.42
2022-05-27,RHI,89.37,0.09,0,89.16,106.18,109.92,109.14,104.81,2.31,92.5,96.65,110.63,116.52,120.12,110.94,107.94,117.04,110.38,88.98,5,0,1814834000,771846000,168239000,-47498000,87.68,88.7,1762341,100.76,industrials,268732000,57,9726405210,262689000,57,0.0,550330000,-287641000,1.46,1803332360,1899237911,9438764210,125.77,107,84.01,1,41.76,0.13,0.41,102.34,28,84.01,1,18.33,0.29,0.15,94.69,10,84.01,1,10.68,0.5,0.06,125.77,107,0,84.01,1,0,41.76,0.13,0.41,0.15,0.44,1.0,0.44,0.03,5.36,0.02,0.09,61.21,695.59,129.79,-0.03,-0.28,35.12,12.23,5.2,5.12,-0.24,-0.15,-0.19,0.0,-0.15,-0.05,-0.04,-0.19,-0.18,0.03,-12.52,-14.56,-21.26,-8.74,-13.57,7.68,-10.25,5.5,3.32,-5.39,-3.71,-4.61,5.36,-0.34,5.36,-0.41,0.57,0.9,-0.03,0.97,0.83,-0.19,-0.23,-0.26,-0.19,-0.17,-0.24,-0.19,0.0,-0.16,-0.21,-0.21,-0.05,-0.03,0.08,0.32,0.0,-0.15,-0.19,-0.18,-0.15,-0.19,-0.18,-0.05,-0.04,0.01,0,1,1,0,0,201.04,1,-0.0,0.2
2022-05-27,NUE,137.74,0.21,0,125.47,117.46,131.72,120.98,145.57,5.88,123.86,136.8,165.12,141.88,121.15,100.72,114.23,113.64,104.74,97.49,5,0,10493282000,3458139000,2087203000,-137587000,135.31,135.91,1927711,101.35,basic materials,3170444000,55,36256060540,6828388000,55,0.0,3725266000,3103122000,7.19,10455738194,11600977089,39359182540,187.9,36,96.69,119,91.21,0.45,0.36,163.93,28,116.09,11,47.84,0.45,0.19,138.0,0,116.09,11,21.91,0.99,0.0,187.9,36,0,88.5,123,4,99.4,0.5,0.36,0.3,0.48,0.92,0.52,0.19,3.46,0.02,0.21,19.14,89.83,26.0,0.09,-0.07,12.41,11.38,3.75,3.13,-0.33,-0.05,0.05,0.1,-0.14,0.11,0.2,-0.05,0.04,0.04,55.52,1.88,-27.38,-82.9,-2.07,25.31,5.53,16.45,7.6,9.26,4.7,4.02,0.34,-1.39,0.4,-3.03,12.23,-0.4,0.11,1.11,1.21,-0.17,-0.03,0.14,0.37,0.21,0.21,0.32,0.41,-0.25,-0.13,0.97,0.16,0.17,0.2,0.17,0.1,-0.05,0.05,0.14,-0.14,-0.05,0.04,0.11,0.2,0.09,1,0,3,0,0,33.19,3,0.01,28.7
2022-05-27,EXPD,110.65,0.22,0,107.62,117.55,107.04,115.94,103.52,3.42,108.93,108.01,98.76,103.51,105.72,117.44,131.55,128.14,120.06,124.21,5,0,4664298000,545344000,346109000,0,108.66,109.71,871139,100.86,industrials,484154000,57,18267429800,469766000,57,79536000.0,2139626000,-1669860000,1.72,4214123381,4615559033,16597569800,116.39,115,94.95,50,21.44,0.73,0.05,115.1,10,97.99,24,17.11,0.74,0.04,115.1,10,102.08,8,13.02,0.66,0.04,137.8,162,47,94.95,50,0,42.85,0.37,0.25,0.1,0.4,0.5,0.8,0.03,3.92,0.02,0.22,64.19,287.35,73.37,-0.09,0.0,34.28,30.44,3.56,3.96,0.04,0.07,0.03,0.03,0.04,-0.03,-0.11,0.01,-0.07,0.03,6.88,5.28,11.89,5.01,3.57,-8.32,1.64,-5.12,-1.93,-1.7,-4.18,-2.91,0.31,-0.17,0.31,-0.42,2.33,-1.97,0.02,1.02,0.84,0.12,0.07,0.05,-0.06,-0.16,-0.14,-0.08,-0.11,0.1,0.05,0.97,-0.05,-0.02,-0.1,0.03,0.03,0.07,0.03,-0.05,0.04,0.01,-0.07,-0.03,-0.11,-0.08,0,1,3,0,0,104.06,2,0.0,-13.36
2024-01-02,CMI,241.18,0.14,0,240.91,234.29,229.6,231.73,227.75,2.13,241.17,237.8,224.6,217.66,230.29,232.67,259.6,236.53,212.29,247.28,1,390000000,8543000000,2001000000,-1431000000,-238000000,239.31,240.2,611826,100.41,industrials,-878000000,2,34078734000,7208000000,2,-94000000.0,2179000000,5029000000,4.45,8100127380,8452956595,39107734000,248.41,19,212.8,61,35.61,0.8,0.03,248.41,19,224.6,29,23.81,0.7,0.03,245.54,13,232.74,11,12.8,0.66,0.02,265.28,154,135,203.18,216,155,62.1,0.61,0.1,-0.1,0.38,0.57,0.67,0.21,3.99,0.01,0.14,54.2,374.98,94.0,0.15,0.17,-44.54,19.54,4.58,4.03,0.04,0.06,0.05,0.0,0.06,-0.01,-0.02,0.05,0.04,0.01,0.04,6.76,16.58,16.54,11.76,-4.82,3.63,-6.48,-8.13,2.13,-3.68,0.78,0.47,-0.16,0.18,-1.0,0.41,0.71,0.0,1.0,0.93,0.07,0.11,0.05,0.04,-0.07,0.02,0.14,-0.02,0.07,0.11,-0.32,0.03,-0.05,-0.01,-0.04,0.0,0.06,0.05,0.04,0.06,0.05,0.04,-0.01,-0.02,-0.01,0,1,4,1,0,101.05,3,0.0,-2.58
