date,stock,target,market_cap,price,price_1Y,price_6M,i_revenue,i_inc_lag_days,i_costOfRevenue,i_grossProfit,i_netIncome,i_otherExpenses,i_eps,i_ebitda,i_researchAndDevelopmentExpenses,i_interestIncome,b_cashAndCashEquivalents,b_totalDebt,b_bal_lag_days,b_netDebt,b_totalAssets,b_otherCurrentAssets,b_totalLiabilities,b_totalEquity,b_cashAndShortTermInvestments,b_netReceivables,b_totalCurrentLiabilities,b_totalStockholdersEquity,c_debtRepayment,c_lag_days,c_freeCashFlow,c_dividendsPaid,c_otherFinancingActivites,c_operatingCashFlow,c_capitalExpenditure,e_current_estimated_eps,e_future_estimated_eps,e_current_estim_rev,e_future_estim_rev,price_to_sales,fwd_price_to_sales_diff,est_eps_growth,peRatio,pegRatio,dividend_payout_ratio,est_rev_growth,fcf,fcf_yield,fcf_margin,acid_test,1Y_return,6M_return,div_by_rev_growth,GPRatio,nedDebtToMarketCap,EVGPratio,EVEbitdaRatio,EVRevenue
2022-05-26,HIMS,1,752306995,3.7,13.94,6.27,101314000,56,26558000.0,74756000,-16252000,320000.0,-0.0802,-15178000,6088000,0.0,48284000,5151000,56,-43133000,382039000,11287000.0,54324000,327715000,203053000,5463000,48500000,327715000,0,56,-20700000.0,0,-22527000,-19403000,-1297000.0,-0.083144,-0.081223,91234604,103887909,7.425498894525929,-0.1839728859506673,-0.0231044934090252,-46.13466334164589,19.96783159228433,-0.0,0.1386897563560422,-18106000.0,-0.02406730247138,-0.1787117278954537,4.299298969072165,-73.45767575322812,-40.98883572567782,-0.0,-0.144224885010956,-0.0573343067214202,9.486516065600084,-46.723810449334565,6.999763063347612
2022-05-26,TMDX,1,787179483,28.13,25.33,22.75,15880000,56,3776000.0,12104000,-10562000,-227000.0,-0.38,-8911000,7534000,0.0,17897000,45179000,56,27282000,124008000,10712000.0,64098000,59910000,72001000,11724000,20256000,59910000,0,56,-20359000.0,0,405000,-18406000,-1953000.0,-0.38092,-0.34793,9661000,16274999,49.57049641057935,-1.203090489386966,-0.086606111519479,-74.02631578947368,8.547470206282613,-0.0,0.6846081151019563,-16453000.0,-0.0209012053227002,-1.0360831234256926,4.133343206951027,11.054086063955786,23.64835164835164,-0.0,-0.8076196473551638,0.0346579154934605,67.28862219101124,-91.39956043092806,51.2885064861461
2022-05-26,ZTS,0,77973000000,165.9,173.82,230.16,1986000000,56,569000000.0,1417000000,595000000,41000000.0,1.26,903000000,122000000,2000000.0,3135000000,6736000000,56,3601000000,13860000000,423000000.0,9202000000,4658000000,3135000000,1222000000,3034000000,4658000000,0,56,194000000.0,-154000000,-30000000,309000000,-115000000.0,1.22989,1.21191,1977446300,2025723800,39.26132930513595,-0.769902191528459,-0.0146191935864182,131.66666666666666,-90.06424731182852,-0.2588235294117647,0.0244140637346258,424000000.0,0.0054377797442704,0.2134944612286002,1.436058009228741,-4.556437694166372,-27.919708029197075,-10.60141122858962,0.1591137965760322,0.0461826529696176,57.56810162314749,90.33665559246954,41.07452165156093
2022-04-26,PSA,0,69075271800,394.2,279.35,325.0,973445000,26,261009000.0,712436000,513943000,224862000.0,2.65,868071000,2840000,136000.0,940524000,7441723000,26,6501199000,17698781000,0.0,7895694000,9803087000,940524000,0,453971000,9698712000,-236000,26,556692000.0,-399584000,230494000,656241000,-99549000.0,2.31802,2.54357,981307521,996832130,70.95960408651747,-1.664815404294714,0.0973028705533169,148.75471698113208,15.287803549395,-0.7774869975853353,0.0158203301898467,755790000.0,0.0109415421800772,0.7764075011942123,2.0717711043216416,41.11329872919276,21.292307692307688,-49.14480217892756,0.5747956998084124,0.0941176028785456,106.08176846762376,87.06254534479322,77.63815192435115
2022-02-02,ADP,0,86922990000,207.9,166.94,208.47,3919400000,33,2341200000.0,1578200000,694400000,17700000.0,1.65,1055000000,199700000,114500000.0,1745000000,3349600000,33,1604600000,59102600000,46606600000.0,54053000000,5049600000,1764700000,2736000000,49084000000,5049600000,-46100000,33,966300000.0,-393800000,-617700000,1093700000,-127400000.0,1.62875,2.08021,3976169338,4457481935,22.177626677552688,-2.6771572942707103,0.2771818879508827,126.0,4.54575156160014,-0.5671082949308756,0.1210493206112038,1221100000.0,0.0140480671454122,0.3115527886921467,0.0916938309836199,24.535761351383737,-0.2734206360627396,-4.684935793670092,0.2974945144665,0.0184600184600184,56.09402483842352,83.91240758293839,22.587026075419708
2023-07-11,VST,1,9721437460,26.52,23.63,22.83,3189000000,11,1920000000.0,1269000000,476000000,-5000000.0,1.18,1227000000,0,12000000.0,643000000,12256000000,11,11613000000,30472000000,5885000000.0,25098000000,5374000000,643000000,1707000000,7626000000,5359000000,-613000000,11,1135000000.0,-151000000,17000000,1577000000,-442000000.0,0.8775,1.58817,2804641995,5082521789,3.048428178112261,-1.1357088896204903,0.8098803418803421,22.474576271186443,0.2775048992917401,-0.3172268907563025,0.8121820175483752,2019000000.0,0.2076853354565529,0.6331138287864534,0.3081563073695253,12.230215827338132,16.162943495400796,-0.3905859572142126,0.3559109438695516,1.194576424297647,16.812007454688732,17.387479592502036,6.690008610849796
2023-07-11,UNP,0,125873073000,206.79,216.9,203.18,5963000000,11,3408000000.0,2555000000,1569000000,351000000.0,2.58,2877000000,0,339000000.0,830000000,34519000000,11,33689000000,66033000000,354000000.0,52839000000,13194000000,830000000,1826000000,5249000000,13194000000,-1017000000,11,1183000000.0,-793000000,18000000,2018000000,-835000000.0,2.7424,2.41224,6086577989,5958881566,21.109017776287104,0.0145893311611544,-0.1203908984830804,80.15116279069767,-6.657576594293961,-0.5054174633524537,-0.0209800027586568,2853000000.0,0.0226656895871605,0.4784504444071776,0.5060011430748714,-4.6611341632088585,1.7767496800866156,24.090438364880896,0.1983900721113533,0.2676426275856473,62.45090919765166,55.461269725408414,26.75869075968472
2023-07-11,APP,1,9590930470,28.09,35.2,11.9,750165000,11,258575000.0,491590000,80357000,15461000.0,0.22,251220000,137424000,15461000.0,876227000,3265465000,11,2389238000,5482120000,150256000.0,3964720000,1517400000,876227000,669785000,591940000,1517400000,-8329000,11,223739000.0,0,-41165000,229794000,-6055000.0,0.078359,0.26979,724389212,796399563,12.785094572527376,-0.7422320251505159,2.4429995278142904,127.6818181818182,0.5226436465833167,0.0,0.0994083702615935,235849000.0,0.0245908361798393,0.3143961661767744,2.611771463323985,-20.198863636363644,136.0504201680672,0.0,0.4814447488219258,0.2491143072586574,24.37024445167721,47.68795665154048,15.970044550198956
2023-07-11,MOS,0,12122955000,36.57,48.07,48.46,3394000000,11,2822900000.0,571100000,369000000,-7100000.0,1.11,766100000,0,11300000.0,626100000,3621900000,11,2995800000,23140200000,714700000.0,10584800000,12555400000,626100000,1222200000,4839400000,12405000000,-238800000,11,762400000.0,-67700000,-300100000,1072700000,-310300000.0,1.09102,0.75242,3120278896,3227872408,3.5718783146729525,0.18383240361762,-0.310351780902275,32.945945945945944,-1.061567807027346,-0.1834688346883468,0.0344820176612828,1383000000.0,0.1140810965643277,0.4074837949322333,0.381927511675001,-23.92344497607656,-24.535699546017334,-5.32071053644723,0.2246317030053034,0.2471179675252444,26.473043249868677,19.734701736065787,4.454553624042428
2022-09-12,HSIC,0,10150309548,74.85,75.97,88.51,3030000000,79,2130000000.0,900000000,160000000,0.0,1.16,273000000,0,2000000.0,108000000,1208000000,79,1100000000,8324000000,449000000.0,3511000000,4813000000,108000000,1409000000,2076000000,3594000000,-4000000,79,133000000.0,0,-19000000,157000000,-24000000.0,1.13329,1.14137,3121123640,3190016219,3.3499371445544552,-0.1680381035577611,0.0071296843702848,64.52586206896552,90.50311166353607,0.0,0.0220730054128839,181000000.0,0.0178319684876668,0.0597359735973597,0.7307321772639692,-1.4742661576938323,-15.433284374646943,0.0,0.0438943894389438,0.1083710792068151,12.500343942222225,41.209925084249086,3.7129734481848176
2022-09-12,IONQ,1,1173943340,5.92,10.01,13.14,2608000,74,742000.0,1866000,-1654000,-46000.0,-0.0084,-17477000,9653000,1259000.0,43968000,4133000,74,-39835000,616992000,10226000.0,24314000,592678000,319255000,1782000,14291000,592678000,0,74,-13716000.0,0,907000,-8605000,-5111000.0,-0.098,-0.1025,2393000,2783250,450.1316487730061,-28.342970070050967,0.0459183673469386,-704.7619047619048,-153.48148148148184,-0.0,0.1630798161303802,-3494000.0,-0.0029762935577452,-1.3397239263803682,22.46427821705969,-40.85914085914086,-54.94672754946728,-0.0,-1.5578987730061349,-0.0339326427798465,607.7751018220794,-64.89147679807748,434.8574923312884
2022-09-12,FTI,1,4082407000,9.07,6.67,7.85,1717200000,74,1640200000.0,77000000,7800000,7300000.0,0.0172,179100000,11500000,4000000.0,684900000,1474700000,74,789800000,9287100000,406800000.0,5942700000,3344400000,684900000,2575800000,3510500000,3319400000,-432487656,74,-133000000.0,0,-15112344,-96900000,-36100000.0,0.040891,0.092184,1701491083,1742085367,2.3773625669694853,-0.0339601842089853,1.2543836051942974,527.3255813953489,4.203862193444954,0.0,0.0238580644974205,-60800000.0,-0.0148931745413918,-0.0354064756580479,0.9288420452926932,35.982008995502255,15.541401273885358,0.0,-0.070754716981132,0.1934642969209096,63.27541558441558,27.203835845896148,2.837297344514325
2022-09-12,BDX,0,75216240260,264.23,252.77,261.42,4641000000,74,2574000000.0,2067000000,360000000,11000000.0,1.26,1055000000,315000000,5000000.0,2558000000,16365000000,74,13807000000,53199000000,1594000000.0,27705000000,25494000000,2572000000,2218000000,7080000000,25494000000,-303000000,74,301000000.0,-271000000,-272000000,544000000,-243000000.0,2.4981,2.74253,4469385364,4709882969,16.206903740573154,-0.2370291693648845,0.0978463632360593,209.7063492063492,21.43220680572684,-0.7527777777777778,0.0538099952036268,787000000.0,0.0104631658971463,0.169575522516699,0.6765536723163842,4.533765874114812,1.0748986305561938,-13.989552961845272,0.1327300150829562,0.18356408073939,43.06881483309144,84.38221825592417,19.181909127343246
2021-05-14,CMS,0,18351500000,63.5,55.59,61.98,2083000000,44,1135000000.0,948000000,349000000,40000000.0,1.21,869000000,0,1000000.0,496000000,15118000000,44,14622000000,29723000000,470000000.0,23421000000,6302000000,496000000,1140000000,2885000000,5727000000,-2000000,44,364000000.0,-126000000,-91000000,832000000,-468000000.0,1.13193,0.45042,2059334772,1512301270,8.810129620739318,3.324687934495559,-0.6020778670059103,52.47933884297521,-0.871637070865122,-0.3610315186246418,-0.2656360245249139,1300000000.0,0.0708388960030515,0.6240998559769563,0.5670710571923744,14.22917790969598,2.452404001290744,1.3591210727925225,0.1747479596735477,0.7967741056589379,34.78217299578059,37.944188722669736,15.829812770043208
2021-05-14,F,1,47265280000,11.84,5.65,9.09,36228000000,44,29297000000.0,6931000000,3262000000,738000000.0,0.82,6157000000,0,72000000.0,21826000000,153966000000,44,132140000000,260819000000,55083000000.0,226845000000,33974000000,46107000000,0,94249000000,33828000000,-7688000000,44,3124000000.0,-3000000,-102000000,4492000000,-1368000000.0,0.30167,-0.035545,36130499667,24715743000,1.304661587722204,0.6076936265232267,-1.117827427321245,14.439024390243905,-0.1291704250346182,-0.0009196811771919,-0.3159313259491325,5860000000.0,0.1239810702486053,0.1617533399580435,0.489204129486785,109.55752212389378,30.25302530253025,0.0029110161027209,0.0862316440322402,2.79570966256838,25.88447265906796,29.138424557414325,4.952116594898973
2021-05-14,CMCSA,0,269986680000,58.68,38.74,51.75,27205000000,44,8919000000.0,18286000000,3329000000,17000000.0,0.73,8401000000,0,0.0,14950000000,103713000000,44,88763000000,278511000000,3502000000.0,183865000000,94646000000,14950000000,10986000000,30811000000,92575000000,68000000,44,5280000000.0,-1080000000,-577000000,7751000000,-2471000000.0,0.58829,0.6609,26704363562,27161345165,9.924156588862342,0.0159505140768647,0.1234255214265074,80.38356164383562,6.51271801121774,-0.3244217482727546,0.0171126191395281,10222000000.0,0.0378611270748616,0.3757397537217423,0.8417772873324462,51.4713474445018,13.391304347826086,-18.958041760152177,0.1940819702260613,0.3287680710766916,19.618816580990924,42.703211522437805,13.186902407645654
2021-05-14,ADP,0,82391112000,194.64,134.87,175.25,3994600000,44,2278100000.0,1716500000,810700000,15500000.0,1.9,1206600000,0,112100000.0,1891500000,2355200000,44,463700000,54407700000,42085000000.0,48733800000,5673900000,1902000000,2765400000,44615200000,5673900000,-500000,44,1095800000.0,-397800000,4997900000,1252200000,-156400000.0,1.78601,1.13994,4084283622,3675028773,20.625622590497173,1.7935520851727738,-0.361739295972587,102.4421052631579,-2.8319319024417258,-0.4906870605649439,-0.1002023578371365,1408600000.0,0.0170965042928416,0.3526260451609673,0.1046145708189137,44.3167494624453,11.064194008559191,4.896961220837538,0.2743203324488059,0.0056280342471891,48.269625400524326,68.66800265208022,20.741704300806088
2021-05-11,ETR,0,21313240630,107.03,96.56,110.6,2844838000,41,1631426000.0,1213412000,334565000,-60929000.0,1.69,1185531000,0,143315000.0,1742656000,25732104000,41,23989448000,58667628000,588655000.0,37523010000,11052176000,1742656000,1338416000,4511906000,11017176000,1730210000,41,-1649584000.0,-190595000,6779000,-49565000,-1600019000.0,1.17349,1.39732,2483822119,2489533999,7.491899584440309,1.06923701323666,0.1907387365891486,63.33136094674556,3.3203198301119805,-0.5696800322807227,0.0022996332774021,1550454000.0,0.0727460467845334,0.5450060776747218,0.6828759287095076,10.842999171499583,-3.227848101265817,-247.72646920654728,-0.5798516470885161,1.125565483750652,37.33496012071745,38.212993696495495,15.924523164412172
2021-05-11,HCA,0,67852635960,206.76,103.86,155.06,13977000000,41,2224000000.0,11753000000,1423000000,3118000000.0,4.21,3054000000,0,0.0,1030000000,32802000000,41,31772000000,47277000000,1514000000.0,44795000000,0,1030000000,7424000000,8642000000,247000000,33000000,41,1334000000.0,-169000000,-441000000,1988000000,-654000000.0,3.32483,3.16273,13631553301,13611918646,4.854592255848894,0.1302036222795122,-0.0487543724040026,49.11163895486936,-10.073278873924624,-0.1187631763879128,-0.0014403828064524,2642000000.0,0.0389373229590887,0.1890248265006797,0.9782457764406388,99.07567879838244,33.34193215529472,82.45250905238207,0.0954425126994347,0.4682500473339017,8.47652820216115,32.62103338572364,7.127755309436932
2021-05-11,IEX,0,17081000000,224.75,151.15,194.49,652036000,41,359413000.0,292623000,112708000,848000.0,1.48,178798000,0,0.0,958142000,1153186000,41,195044000,4460731000,46573000.0,1850716000,2610015000,958142000,341793000,377513000,2609926000,0,41,94715000.0,-38149000,-2275000,109324000,-14609000.0,1.41473,1.61523,635158273,689593100,26.196406333392638,-1.4267269383986871,0.1417231556551426,151.8581081081081,10.715123256049072,-0.3384764169357987,0.0857027756922564,123933000.0,0.0072556056436976,0.1900707936371611,3.443417842564362,48.69335097585179,15.558640547071825,-3.949421873466593,0.1452603843959536,0.0114187693928926,59.03857181424564,96.6232508193604,26.49553705623616
2021-05-11,LW,0,11373711145,78.14,55.86,71.98,895800000,72,699100000.0,196700000,66100000,0.0,0.45,100600000,0,0.0,714300000,2773000000,72,2058700000,4158200000,188700000.0,3706500000,451700000,714300000,375600000,590200000,451700000,-8000000,72,6200000.0,-33700000,2100000,56000000,-49800000.0,0.50716,0.42167,816453600,924369583,12.696708132395624,-0.3924184260131067,-0.1685661329757868,173.64444444444445,-10.301265229201588,-0.5098335854765507,0.132176504580297,105800000.0,0.0093021528902209,0.1181067202500558,1.846662148424263,39.88542785535267,8.557932759099744,-3.857217945772106,0.0069211877651261,0.1810051243392993,68.2888212760549,133.5229736083499,14.994877366599688
2022-07-12,CVS,0,124898700000,94.98,81.8,103.1,80490000000,12,66780000000.0,13710000000,2951000000,-42000000.0,2.31,5699000000,0,0.0,12116000000,74172000000,12,62056000000,230279000000,2541000000.0,154773000000,75506000000,14993000000,27233000000,68457000000,75184000000,-1515000000,12,5035000000.0,-740000000,-206000000,5443000000,-408000000.0,2.18069,1.99645,76409130953,76740169851,1.5517294073797987,0.0758236752170395,-0.0844870201633426,41.11688311688312,-4.86665088168454,-0.2507624534056252,0.0043324520757031,5851000000.0,0.0468459639692006,0.0726922599080631,0.6168251603196166,16.11246943765282,-7.87584869059165,-57.8800293745721,0.0625543545782084,0.4968506477649487,13.636374908825674,32.80482540796631,2.322707168592372
2022-07-12,FTI,1,2651089000,5.89,7.46,6.81,1717200000,12,1640200000.0,77000000,7800000,7300000.0,0.0172,179100000,11500000,4000000.0,684900000,1474700000,12,789800000,9287100000,406800000.0,5942700000,3344400000,684900000,2575800000,3510500000,3319400000,-432487656,12,-133000000.0,0,-15112344,-96900000,-36100000.0,0.040891,0.092184,1701491083,1742085367,1.5438440484509668,-0.0220535264598593,1.2543836051942974,342.44186046511624,2.7299612259526764,0.0,0.0238580644974205,-60800000.0,-0.0229339716622112,-0.0354064756580479,0.9288420452926932,-21.045576407506704,-13.509544787077829,0.0,-0.070754716981132,0.2979153095199746,44.68687012987013,19.212110552763814,2.003778825995807
2021-12-17,VLO,1,27956830000,68.69,55.68,78.07,29520000000,78,28613000000.0,907000000,463000000,32000000.0,1.13,1395000000,0,0.0,3498000000,14233000000,78,10735000000,54691000000,438000000.0,36102000000,18589000000,3498000000,8627000000,14313000000,17476000000,-497000000,78,-288000000.0,-400000000,24000000,175000000,-463000000.0,0.92162,1.8374,24972314800,27771530400,0.9470470867208672,0.0596251995136717,0.9936633319589416,60.78761061946903,0.6117525792124207,-0.8639308855291576,0.1120927564151962,638000000.0,0.0228208992221221,0.0216124661246612,0.8471319779221687,23.365660919540225,-12.014858460356086,-7.707285583460198,-0.0097560975609756,0.3839848795446408,42.6591289966924,27.7360788530466,1.3106988482384825
2023-10-20,TT,1,42542717860,187.27,160.94,176.81,4882900000,20,3224800000.0,1658100000,626300000,-10000000.0,2.74,946200000,0,3600000.0,960000000,4824600000,20,3864600000,18903200000,432600000.0,12202800000,6719000000,960000000,3142500000,5214200000,6700400000,-201100000,20,839100000.0,-172600608,16800000,922300000,-83200000.0,2.66442,2.13286,4800234106,4425950383,8.712592488070614,0.8995165910112153,-0.1995030813460339,68.34671532846716,-3.4258476043245265,-0.2755877502794188,-0.0779719727694464,1005500000.0,0.0236350673059701,0.2059227098650392,0.7867937555137893,16.3601342115074,5.915954979921954,3.5344462951360485,0.1718446005447582,0.0908404585884161,27.988250322658462,49.04599224265483,9.504048385180935
2023-10-20,CLBT,1,1351362684,6.95,4.85,5.4,84179000,20,12878000.0,71301000,6500000,0.0,0.0339,15859000,20451000,6630000.0,137066000,12022000,20,-125044000,476942000,29801000.0,439000000,37942000,263740000,69559000,226838000,37942000,0,20,28096000.0,0,8816000,29178000,-1082000.0,0.02556,0.032,82125800,85564965,16.053441879803753,-0.2600305928360082,0.2519561815336464,205.01474926253687,8.136920793711864,0.0,0.0418767914589568,30260000.0,0.0223922122153256,0.3594720773589612,1.4693261270157558,43.29896907216496,28.7037037037037,0.0,0.5767115313795602,-0.0925317840136541,17.199179310248102,77.32635626458162,14.567988263106
